epoch,accuracy,loss,lr,top3_accuracy,top5_accuracy,val_accuracy,val_loss,val_top3_accuracy,val_top5_accuracy
24,0.26641,3.2548680088806154,0.001,0.43499,0.52066,0.38589999079704285,3.7754361629486084,0.5774000287055969,0.6599000096321106
25,0.26928,3.2345862033081056,0.001,0.4395,0.527,0.38679999113082886,2.7870869636535645,0.5724999904632568,0.6559000015258789
26,0.27623,3.2067970261383056,0.001,0.44655,0.53184,0.38999998569488525,2.1658501625061035,0.5716999769210815,0.6531000137329102
27,0.27648,3.1943104278945924,0.001,0.44774,0.53461,0.398499995470047,1.9474146366119385,0.5824999809265137,0.6657000184059143
28,0.28178,3.1740007359313966,0.001,0.4536,0.54064,0.39910000562667847,2.9188146591186523,0.5823000073432922,0.6643000245094299
29,0.28207,3.152536605758667,0.001,0.45634,0.54405,0.3955000042915344,1.9370858669281006,0.5799000263214111,0.6625999808311462
30,0.28382,3.147610685501099,0.001,0.45814,0.54511,0.39899998903274536,3.1031293869018555,0.5855000019073486,0.6692000031471252
31,0.28662,3.133141479949951,0.001,0.46056,0.54764,0.40720000863075256,2.7483649253845215,0.5945000052452087,0.6771000027656555
32,0.29029,3.1119532696533203,0.001,0.46349,0.55132,0.40380001068115234,2.506417751312256,0.5954999923706055,0.6725000143051147
33,0.29106,3.1003500648498536,0.001,0.46601,0.55391,0.40709999203681946,1.7624471187591553,0.5938000082969666,0.6769999861717224
34,0.29577,3.085319459228516,0.001,0.47137,0.55859,0.3898000121116638,1.8869004249572754,0.5841000080108643,0.663100004196167
35,0.2993,3.073140841293335,0.001,0.47489,0.56196,0.4117000102996826,2.7187399864196777,0.5990999937057495,0.6815999746322632
36,0.30257,3.05114323261261,0.001,0.47806,0.56295,0.4007999897003174,3.0393831729888916,0.592199981212616,0.6736000180244446
37,0.30191,3.039639469871521,0.001,0.4805,0.56834,0.41190001368522644,2.2411019802093506,0.5982000231742859,0.6794000267982483
38,0.30433,3.032095082359314,0.001,0.48194,0.56934,0.4056999981403351,1.8626476526260376,0.5914000272750854,0.6721000075340271
39,0.30881,3.010718575782776,0.001,0.48663,0.57282,0.4147999882698059,2.5875964164733887,0.6013000011444092,0.6827999949455261
40,0.30967,3.014185972290039,0.001,0.48698,0.57314,0.42089998722076416,2.594135284423828,0.6100999712944031,0.689300000667572
41,0.3105,2.997359077911377,0.001,0.49035,0.57762,0.4334999918937683,3.13427472114563,0.619700014591217,0.6984999775886536
42,0.31505,2.9782492154693605,0.001,0.49544,0.58071,0.42800000309944153,1.4672589302062988,0.6122999787330627,0.6955999732017517
43,0.31509,2.9694744845199583,0.001,0.49367,0.5797,0.4271000027656555,1.7617075443267822,0.6144000291824341,0.6933000087738037
44,0.32053,2.9600107820129393,0.001,0.49795,0.58392,0.42820000648498535,2.312154531478882,0.6157000064849854,0.6901999711990356
45,0.31889,2.9548290535736084,0.001,0.49914,0.58516,0.4088999927043915,2.8693549633026123,0.5989999771118164,0.6776999831199646
46,0.32039,2.94715891204834,0.001,0.50043,0.58635,0.3984000086784363,2.7824745178222656,0.5910000205039978,0.6726999878883362
47,0.33746,2.8514763568115233,0.00031600002,0.52067,0.60659,0.4505000114440918,2.207350015640259,0.6373999714851379,0.715399980545044
48,0.34537,2.817914919013977,0.00031600002,0.52766,0.61257,0.448199987411499,2.0977931022644043,0.6338000297546387,0.7127000093460083
49,0.34993,2.7964076443481445,0.00031600002,0.53076,0.61534,0.4472000002861023,1.9584486484527588,0.6370000243186951,0.7135999798774719
50,0.35001,2.784928960571289,0.00031600002,0.5332,0.61881,0.44369998574256897,1.950093150138855,0.6304000020027161,0.7093999981880188
51,0.35187,2.771745360183716,0.00031600002,0.5339,0.61945,0.4551999866962433,3.085556983947754,0.6399999856948853,0.7196999788284302
52,0.35608,2.7651494482040406,0.00031600002,0.53932,0.62374,0.4417000114917755,2.8998615741729736,0.6294000148773193,0.7074000239372253
53,0.35659,2.74920651763916,0.00031600002,0.54003,0.625,0.4616999924182892,2.559762716293335,0.6446999907493591,0.7228999733924866
54,0.35656,2.7519706828308106,0.00031600002,0.53982,0.62684,0.4652999937534332,3.4215874671936035,0.6485999822616577,0.7282000184059143
55,0.35841,2.7403318854522705,0.00031600002,0.54234,0.62768,0.4578000009059906,2.9591104984283447,0.6410999894142151,0.7195000052452087
56,0.35833,2.7346138611984254,0.00031600002,0.54294,0.62883,0.4668999910354614,2.3593101501464844,0.6486999988555908,0.7254999876022339
57,0.3605,2.729116236419678,0.00031600002,0.5451,0.63111,0.4683000147342682,2.365334987640381,0.645799994468689,0.7239999771118164
58,0.36327,2.721369110336304,0.00031600002,0.54584,0.62869,0.4560000002384186,1.8713314533233643,0.6365000009536743,0.7142999768257141
59,0.36216,2.714824418754578,0.00031600002,0.54851,0.63329,0.4652999937534332,1.3638877868652344,0.645799994468689,0.7203999757766724
60,0.36405,2.7086646285629272,0.00031600002,0.54884,0.6334,0.4659000039100647,2.4551918506622314,0.6481000185012817,0.7253000140190125
61,0.36468,2.702318913383484,0.00031600002,0.55028,0.6351,0.4700999855995178,2.673506021499634,0.6513000130653381,0.7250000238418579
62,0.36645,2.705818434944153,0.00031600002,0.54949,0.63457,0.4593999981880188,2.1628494262695312,0.6449000239372253,0.7186999917030334
63,0.36782,2.6975549745941163,0.00031600002,0.55214,0.63464,0.46000000834465027,2.6203136444091797,0.6452000141143799,0.7197999954223633
64,0.36812,2.6922633685302735,0.00031600002,0.55381,0.63776,0.46779999136924744,2.1947362422943115,0.6510000228881836,0.7251999974250793
65,0.37173,2.673111116218567,0.00031600002,0.55555,0.63999,0.46860000491142273,2.3861188888549805,0.6492999792098999,0.7246999740600586
66,0.37041,2.6783577086639405,0.00031600002,0.55533,0.63894,0.4677000045776367,3.4204869270324707,0.6520000100135803,0.7282000184059143
67,0.37381,2.6503044022750855,9.9856006e-05,0.56057,0.64543,0.46860000491142273,1.422346830368042,0.652899980545044,0.7285000085830688
68,0.37743,2.6353728970336916,9.9856006e-05,0.5639,0.64715,0.47099998593330383,1.5650653839111328,0.6523000001907349,0.7301999926567078
69,0.37829,2.6392374012756346,9.9856006e-05,0.56317,0.64576,0.4699999988079071,2.260456085205078,0.6539999842643738,0.7269999980926514
70,0.37684,2.6392371627426146,9.9856006e-05,0.5626,0.6457,0.4731000065803528,2.1650400161743164,0.6549999713897705,0.7300000190734863
71,0.38098,2.6205996300125123,9.9856006e-05,0.56791,0.65114,0.4742000102996826,3.1375014781951904,0.6550999879837036,0.7286999821662903
72,0.38022,2.623819294013977,9.9856006e-05,0.56595,0.64931,0.4740999937057495,1.3932175636291504,0.6560999751091003,0.7335000038146973
73,0.38096,2.617939433555603,9.9856006e-05,0.56644,0.6511,0.4724999964237213,2.2670254707336426,0.6565999984741211,0.7328000068664551
74,0.38101,2.6227829357528685,9.9856006e-05,0.56615,0.65108,0.47380000352859497,1.4618523120880127,0.6575999855995178,0.733299970626831
75,0.38094,2.6088975094223024,9.9856006e-05,0.56933,0.65193,0.474700003862381,2.0568995475769043,0.6583999991416931,0.7335000038146973
76,0.38216,2.608809088897705,9.9856006e-05,0.56937,0.65265,0.4697999954223633,1.5819177627563477,0.6552000045776367,0.7297999858856201
77,0.3843,2.603830074081421,9.9856006e-05,0.57013,0.65416,0.4731999933719635,1.6591907739639282,0.6589000225067139,0.7324000000953674
78,0.38292,2.6081059399795534,9.9856006e-05,0.56963,0.65306,0.4731000065803528,1.821963906288147,0.6603000164031982,0.7314000129699707
79,0.38388,2.607426945266724,9.9856006e-05,0.56926,0.65182,0.4731000065803528,2.1215786933898926,0.6585000157356262,0.7333999872207642
80,0.38336,2.6046415323638916,9.9856006e-05,0.56982,0.6535,0.4722999930381775,2.281013011932373,0.6574000120162964,0.7335000038146973
81,0.38704,2.5862331659317017,3.1554497e-05,0.57432,0.65766,0.4742000102996826,2.512416362762451,0.6592000126838684,0.734000027179718
82,0.38425,2.592215025100708,3.1554497e-05,0.57232,0.6558,0.4747999906539917,2.639535903930664,0.6601999998092651,0.7343999743461609
83,0.38877,2.586619338760376,3.1554497e-05,0.57573,0.65873,0.4738999903202057,2.0894923210144043,0.6593000292778015,0.732699990272522
84,0.38876,2.5826260249328614,3.1554497e-05,0.57493,0.6582,0.474700003862381,1.9583156108856201,0.6589999794960022,0.7328000068664551
85,0.3861,2.594563400650024,3.1554497e-05,0.57219,0.65472,0.47600001096725464,1.6932770013809204,0.6603999733924866,0.7348999977111816
86,0.38745,2.5805275045394898,3.1554497e-05,0.57364,0.65692,0.47540000081062317,2.3350539207458496,0.6601999998092651,0.7346000075340271
87,0.38598,2.586682511100769,3.1554497e-05,0.57359,0.65765,0.47609999775886536,1.6842010021209717,0.6607000231742859,0.7348999977111816
88,0.38596,2.585299836883545,3.1554497e-05,0.57506,0.65783,0.47530001401901245,2.1185519695281982,0.6607999801635742,0.734000027179718
89,0.38703,2.5912800394439697,3.1554497e-05,0.57372,0.65619,0.4756999909877777,1.6471903324127197,0.6625000238418579,0.7353000044822693
90,0.38799,2.5774091845703127,3.1554497e-05,0.57558,0.65992,0.4745999872684479,2.204618453979492,0.6585999727249146,0.733299970626831
91,0.38947,2.5813410860824586,9.971221e-06,0.57398,0.65806,0.47780001163482666,2.1558470726013184,0.6603000164031982,0.7353000044822693
92,0.3881,2.5833592512130736,9.971221e-06,0.57492,0.65805,0.47690001130104065,2.44989013671875,0.6611999869346619,0.7369999885559082
93,0.38934,2.5770556298446654,9.971221e-06,0.57575,0.65859,0.4756999909877777,1.224839448928833,0.659600019454956,0.7357000112533569
94,0.38879,2.5838217301177977,9.971221e-06,0.57414,0.65844,0.47530001401901245,2.001147747039795,0.659600019454956,0.7355999946594238
95,0.38907,2.5764827753829955,9.971221e-06,0.57601,0.65856,0.47620001435279846,1.0257917642593384,0.6610000133514404,0.736299991607666
96,0.38895,2.5825675810241697,9.971221e-06,0.57546,0.65847,0.47780001163482666,2.330902099609375,0.661300003528595,0.7365000247955322
97,0.38972,2.5814019542694093,3.1509057e-06,0.57583,0.65723,0.4763000011444092,1.5949459075927734,0.6603000164031982,0.7353000044822693
98,0.39112,2.573384761428833,3.1509057e-06,0.57745,0.65977,0.47679999470710754,2.3730711936950684,0.6600000262260437,0.736299991607666
99,0.39174,2.5702113431167604,3.1509057e-06,0.5778,0.66153,0.4749999940395355,1.7944505214691162,0.6604999899864197,0.73580002784729
100,0.39053,2.5728051054763794,3.1509057e-06,0.57741,0.66071,0.477400004863739,2.3091557025909424,0.6610999703407288,0.7364000082015991
101,0.38798,2.578647097167969,3.1509057e-06,0.57456,0.65888,0.47609999775886536,1.7770010232925415,0.6625000238418579,0.7361999750137329
