epoch,accuracy,loss,lr,top3_accuracy,top5_accuracy,val_accuracy,val_loss,val_top3_accuracy,val_top5_accuracy
37,0.30382,3.031220990600586,0.001,0.48161,0.56938,0.40860000252723694,2.422154664993286,0.5976999998092651,0.6865000128746033
38,0.30646,3.0258828981018064,0.001,0.48282,0.56998,0.3763999938964844,3.3033180236816406,0.5612999796867371,0.6438000202178955
39,0.30573,3.013176803970337,0.001,0.48575,0.57283,0.4226999878883362,2.317992925643921,0.6132000088691711,0.696399986743927
40,0.31105,2.9956252667999266,0.001,0.49005,0.57587,0.4172999858856201,2.589984893798828,0.6085000038146973,0.6898999810218811
41,0.31335,2.990245604286194,0.001,0.49169,0.57898,0.41940000653266907,2.9453377723693848,0.6029999852180481,0.6876999735832214
42,0.31625,2.978673977890015,0.001,0.4929,0.5791,0.4066999852657318,3.547152280807495,0.5928000211715698,0.6772000193595886
43,0.31651,2.965213645439148,0.001,0.49576,0.58126,0.42100000381469727,2.757582902908325,0.608299970626831,0.6902999877929688
44,0.31856,2.953187942581177,0.001,0.49852,0.58589,0.4352000057697296,2.0488197803497314,0.620199978351593,0.7006999850273132
45,0.32077,2.943937066230774,0.001,0.5004,0.58633,0.41679999232292175,3.1865501403808594,0.605400025844574,0.6859999895095825
46,0.32145,2.9350138452911376,0.001,0.50326,0.58915,0.43459999561309814,1.1117032766342163,0.6255000233650208,0.7020000219345093
47,0.32523,2.92907615486145,0.001,0.50501,0.59089,0.4174000024795532,2.115586280822754,0.6115000247955322,0.6934999823570251
48,0.32726,2.9160616812896727,0.001,0.50773,0.594,0.4431999921798706,2.5454795360565186,0.6348000168800354,0.7129999995231628
49,0.32751,2.9011447202301026,0.001,0.50948,0.5955,0.4334999918937683,2.100226402282715,0.6251000165939331,0.7059999704360962
50,0.32842,2.8973566861724853,0.001,0.51152,0.59773,0.43380001187324524,1.8407891988754272,0.6216999888420105,0.7009999752044678
51,0.33048,2.8909513300704957,0.001,0.51112,0.59779,0.44279998540878296,1.668675422668457,0.6287999749183655,0.7088000178337097
52,0.33441,2.8731302682876585,0.001,0.51511,0.6003,0.44609999656677246,3.2584280967712402,0.6421999931335449,0.7174000144004822
53,0.33383,2.8717629898834227,0.001,0.51663,0.60198,0.44339999556541443,1.6526296138763428,0.6326000094413757,0.7116000056266785
54,0.33421,2.860824084739685,0.001,0.51676,0.60432,0.4465999901294708,1.9568877220153809,0.6395000219345093,0.7156000137329102
55,0.33565,2.8608484056854246,0.001,0.51799,0.60492,0.4311000108718872,2.5250072479248047,0.6191999912261963,0.7010999917984009
56,0.33773,2.845952770347595,0.001,0.52121,0.6069,0.439300000667572,2.9463677406311035,0.6392999887466431,0.7153000235557556
57,0.3392,2.8426991867065428,0.001,0.52321,0.60971,0.4302000105381012,2.3140621185302734,0.6230000257492065,0.7027000188827515
58,0.34179,2.8307193391036987,0.001,0.5244,0.61064,0.4474000036716461,2.9842238426208496,0.636900007724762,0.71670001745224
59,0.3437,2.8234364932632445,0.001,0.52547,0.61001,0.45669999718666077,2.3290953636169434,0.6496999859809875,0.7283999919891357
60,0.34591,2.8156364115142822,0.001,0.5281,0.61259,0.45179998874664307,2.7095530033111572,0.6402999758720398,0.7178999781608582
61,0.34773,2.8014725367736815,0.001,0.53151,0.61727,0.4562999904155731,1.8531075716018677,0.6434999704360962,0.7208999991416931
62,0.34829,2.800426428527832,0.001,0.53005,0.61527,0.450300008058548,2.2409958839416504,0.6373999714851379,0.7131999731063843
63,0.34712,2.801781008872986,0.001,0.52988,0.61545,0.45719999074935913,1.8013882637023926,0.6449999809265137,0.7177000045776367
64,0.34767,2.7978564404678345,0.001,0.5312,0.61822,0.44510000944137573,2.73606276512146,0.6327999830245972,0.7092000246047974
65,0.35079,2.7808930835342407,0.001,0.53463,0.619,0.4562999904155731,2.4034814834594727,0.6403999924659729,0.7203999757766724
66,0.3515,2.7647894315719603,0.001,0.53685,0.62311,0.44690001010894775,2.7356972694396973,0.6358000040054321,0.7110999822616577
67,0.35199,2.7643653483200072,0.001,0.53648,0.62274,0.4560999870300293,1.1226682662963867,0.6462000012397766,0.7206000089645386
68,0.35426,2.7606673738098144,0.001,0.53928,0.6236,0.4472000002861023,4.2561445236206055,0.63919997215271,0.7148000001907349
69,0.37131,2.66684727809906,0.00031600002,0.55797,0.64338,0.46389999985694885,0.8308931589126587,0.6535000205039978,0.7278000116348267
70,0.37577,2.646567616119385,0.00031600002,0.56087,0.64611,0.47920000553131104,2.165558338165283,0.6610999703407288,0.7348999977111816
71,0.38206,2.6183279276657103,0.00031600002,0.5674,0.65031,0.4722000062465668,3.075655460357666,0.6610000133514404,0.7369999885559082
72,0.38358,2.614268250923157,0.00031600002,0.57041,0.65291,0.47850000858306885,3.107816219329834,0.6632999777793884,0.7386000156402588
73,0.38356,2.610083249015808,0.00031600002,0.56962,0.65287,0.4781999886035919,2.940342426300049,0.6674000024795532,0.739300012588501
74,0.38644,2.591460322227478,0.00031600002,0.57179,0.65579,0.4797999858856201,3.1932926177978516,0.6668000221252441,0.7401000261306763
75,0.38598,2.5921057830429075,0.00031600002,0.57442,0.65695,0.47679999470710754,2.343540668487549,0.6685000061988831,0.7379000186920166
76,0.38563,2.5885763677597047,0.00031600002,0.57247,0.65677,0.47909998893737793,1.2343549728393555,0.6678000092506409,0.7394999861717224
77,0.3874,2.583835511016846,0.00031600002,0.57525,0.65881,0.4832000136375427,2.563356399536133,0.6704999804496765,0.7418000102043152
78,0.38994,2.573577535018921,0.00031600002,0.57587,0.65936,0.48010000586509705,2.8121960163116455,0.6675000190734863,0.7404000163078308
79,0.39074,2.567557346801758,0.00031600002,0.57836,0.66178,0.4771000146865845,2.2898755073547363,0.6650999784469604,0.736299991607666
